rmse,mae,mape,mase,model,fold,n_test,arm
18.200969158146325,14.092222432020897,15.292703030176668,0.8333554996668631,gru_cov,3,64,dense_covariates
19.1999464563634,15.122090682811578,15.544342815467832,0.8942576302476696,rnn_cov,3,64,dense_covariates
21.418258514049903,16.01194397896395,14.957796799617979,0.9468798579922624,dlinear,3,64,dense_covariates
20.293871706076047,14.87103697744276,14.331397295277783,0.8794113569156891,nlinear,3,64,dense_covariates
21.47174627030915,17.117118320182705,17.692032411448782,1.0122352779615509,tcn,3,64,dense_covariates
18.70291159909283,15.030111758250438,15.861806485665863,0.8888183787026258,transformer,3,64,dense_covariates
21.07776685114946,15.541416124343609,14.963684486967066,0.9190547951048553,nbeatsx,3,64,dense_covariates
20.636523304855032,14.037388732700549,14.064317530525667,0.8301128624521781,nbeats,3,64,dense_covariates
28.961874076102188,17.11875,16.906050488337193,1.0359129358274277,persistence,4,64,dense_covariates
20.824963985563095,14.774375,12.84110085826867,0.8940469474269648,seasonal_naive_15,4,64,dense_covariates
85.29452673296218,73.56648750000001,46.77173905875883,4.45175471600653,drift,4,64,dense_covariates
44.31296810942217,37.86383333333333,36.09990934176943,2.2912674552764516,rolling_mean_15,4,64,dense_covariates
45.06292485010769,37.38413373544093,37.10307634345872,2.262239224899353,train_mean,4,64,dense_covariates
74.75523844520865,65.195625,54.50885299233925,3.945205771265662,seasonal_naive_24,4,64,dense_covariates
21.12174872501428,15.616192585797533,14.101153169998945,0.944988150887187,ridge,4,64,dense_covariates
18.81860538269269,12.773365639112221,10.301113327528169,0.7729591646358484,random_forest,4,64,dense_covariates
19.06035845068201,13.252701458930968,10.795647796205051,0.8019653815825113,xgboost,4,64,dense_covariates
20.715253845698125,15.533180450075974,12.613814998794586,0.9399648083402941,cnn_cov,4,64,dense_covariates
15.979108036321383,12.462972256871598,11.111541437386643,0.7541762207960068,lstm_cov,4,64,dense_covariates
17.833250177332406,14.020624631499505,12.081444945553152,0.8484349864418255,gru_cov,4,64,dense_covariates
17.258549652045986,13.743495831567204,12.287638419718174,0.8316649939633909,rnn_cov,4,64,dense_covariates
19.825586468683216,15.422538559248343,13.269475178833826,0.9332694967110717,dlinear,4,64,dense_covariates
18.600319780953356,14.125095253814035,12.239270619125692,0.8547568539303724,nlinear,4,64,dense_covariates
16.849059541601992,13.621962079608934,12.213753228441025,0.824310579313185,tcn,4,64,dense_covariates
19.714732326053813,15.281743080339783,14.593798729145712,0.9247494904076095,transformer,4,64,dense_covariates
17.8530448234086,14.327084943546815,12.536286810601919,0.8669799270226225,nbeatsx,4,64,dense_covariates
20.250619581884717,13.953049375286053,13.301132544440966,0.8443457812105225,nbeats,4,64,dense_covariates
34.07959066655584,18.05375,17.792677489528657,1.104010286603337,persistence,5,64,dense_covariates
33.628890852955585,21.90375,19.102574989344216,1.3394427925050385,seasonal_naive_15,5,64,dense_covariates
50.201725029046585,43.35623493975905,30.86743804544372,2.6512901398260746,drift,5,64,dense_covariates
45.50954762830908,37.47149999999999,30.304286638719912,2.2914309467261336,rolling_mean_15,5,64,dense_covariates
48.33474695463891,41.493157894736854,30.728386693664273,2.537360556086461,train_mean,5,64,dense_covariates
76.60313440062359,66.44,46.24784516770718,4.062892387560795,seasonal_naive_24,5,64,dense_covariates
30.525505891156907,20.114334426591427,16.54752230091674,1.230017703531763,ridge,5,64,dense_covariates
27.044673009755993,17.612314508287177,14.472033083609526,1.0770159323155708,random_forest,5,64,dense_covariates
26.680411944580282,17.94288652420044,14.582045312581348,1.09723084090971,xgboost,5,64,dense_covariates
33.748054565119716,21.211656683994082,15.254976715923377,1.297120386347872,cnn_cov,5,64,dense_covariates
29.30917377736274,19.07960630494568,14.005355315914084,1.1667427335042257,lstm_cov,5,64,dense_covariates
28.63753069409525,20.05778980179474,14.9310992418459,1.2265599262041902,gru_cov,5,64,dense_covariates
24.31577215257024,15.729064561412937,13.100599960041425,0.9618527493982073,rnn_cov,5,64,dense_covariates
28.58402663604382,18.84788411553713,15.642049170711763,1.1525726203287754,dlinear,5,64,dense_covariates
27.74901992612822,18.750466360404975,15.444142314201414,1.1466153979365463,nlinear,5,64,dense_covariates
34.68402980273744,21.604962998019012,15.622895252819212,1.3211715788408203,tcn,5,64,dense_covariates
31.643915476919876,23.518978394100234,18.026319497551878,1.43821610897948,transformer,5,64,dense_covariates
