model_a,model_b,dm_stat,p_value,significant_fdr,winner
gru_cov__default,nbeatsx__default,1.5562382258720575,0.12025061982029395,False,tie
gru_cov__default,nbeatsx__default_cov,-0.8520961311696644,0.39454705867044804,False,tie
gru_cov__default,nbeatsx__tuned,4.463999427188211,9.841217884387632e-06,True,nbeatsx__tuned
gru_cov__default,nlinear__default,1.906839102290937,0.05708389549634041,False,tie
gru_cov__default,nlinear__default_cov,-5.517345462201477,5.398801894429539e-08,True,gru_cov__default
gru_cov__default,nlinear__tuned,2.4981349760820026,0.012787891825239095,True,nlinear__tuned
gru_cov__default,persistence,-4.432437572272745,1.1338002843253037e-05,True,gru_cov__default
gru_cov__default,random_forest__default,3.21741594063326,0.0013728547652491763,True,random_forest__default
gru_cov__default,random_forest__default_cov,3.217415940633264,0.0013728547652489542,True,random_forest__default_cov
gru_cov__default,random_forest__tuned,2.5992849514235323,0.009603121368126022,True,random_forest__tuned
