operator,fold,tau,method,group,n,coverage,coverage_lo,coverage_hi,coverage_gap,sla_violation_rate,mean_allocation_ratio,overprovision_ratio,cost,error
gp,0,0.95,adaptive,baseline,66,0.9090909090909091,0.8125573488135269,0.9659028672287315,-0.040909090909090895,0.09090909090909091,1.148518565315275,0.2108809579122218,18.653271082953374,
gp,0,0.95,mondrian,ALL,66,0.9696969696969697,0.8947833514203487,0.9963088610385701,0.01969696969696977,0.030303030303030304,1.2106848637106324,0.24391126160597462,20.592152790618638,
gp,0,0.95,mondrian,baseline,66,0.9696969696969697,0.8947833514203487,0.9963088610385701,0.01969696969696977,0.030303030303030304,1.2106848637106324,0.24391126160597462,20.592152790618638,
gp,1,0.8,marginal,ALL,66,0.8181818181818182,0.7039345441700697,0.9023647979841516,0.018181818181818188,0.18181818181818182,1.077872491157805,0.13173492904966477,18.86378678404193,
gp,1,0.8,marginal,baseline,49,0.8979591836734694,0.7777233037173732,0.9660282950160443,0.09795918367346934,0.10204081632653061,1.089112657273545,0.12459000459841395,13.31767249818379,
gp,1,0.8,marginal,elevated_risk,17,0.5882352941176471,0.3292471539467574,0.8155630382160532,-0.21176470588235297,0.4117647058823529,1.0474668039665427,0.16317259663516853,34.849645607985984,
gp,1,0.8,adaptive,ALL,66,0.8484848484848485,0.7389589287110891,0.9248753700606944,0.048484848484848464,0.15151515151515152,1.0863837401086334,0.13496877217772874,16.216173747625415,
gp,1,0.8,adaptive,baseline,49,0.8775510204081632,0.7523070316403171,0.9537109689181043,0.0775510204081632,0.12244897959183673,1.0901351799283632,0.13213411495602023,14.091931200613573,
gp,1,0.8,adaptive,elevated_risk,17,0.7647058823529411,0.5010067267954201,0.9318922595626433,-0.03529411764705892,0.23529411764705882,1.0762357490112584,0.14434494606491832,22.3389905007772,
gp,1,0.8,mondrian,ALL,66,0.8181818181818182,0.7039345441700697,0.9023647979841516,0.018181818181818188,0.18181818181818182,1.077872491157805,0.13173492904966477,18.86378678404193,
gp,1,0.8,mondrian,baseline,49,0.8979591836734694,0.7777233037173732,0.9660282950160443,0.09795918367346934,0.10204081632653061,1.089112657273545,0.12459000459841395,13.31767249818379,
gp,1,0.8,mondrian,elevated_risk,17,0.5882352941176471,0.3292471539467574,0.8155630382160532,-0.21176470588235297,0.4117647058823529,1.0474668039665427,0.16317259663516853,34.849645607985984,
gp,1,0.9,marginal,ALL,66,0.8939393939393939,0.793606517867613,0.9562815509014071,-0.0060606060606061,0.10606060606060606,1.1281426553934075,0.17236818858482933,16.201786532053006,
gp,1,0.9,marginal,baseline,49,0.9591836734693877,0.8602128129775362,0.9950181581650287,0.05918367346938769,0.04081632653061224,1.1402313089711194,0.16892382215444762,14.346133297902384,
gp,1,0.9,marginal,elevated_risk,17,0.7058823529411765,0.4404172812456629,0.8968644856296799,-0.1941176470588235,0.29411764705882354,1.095441731273369,0.18585862377049087,21.550434089310667,
gp,1,0.9,adaptive,ALL,66,0.8939393939393939,0.793606517867613,0.9562815509014071,-0.0060606060606061,0.10606060606060606,1.1218116913012621,0.16556571948867507,14.996756804657931,
gp,1,0.9,adaptive,baseline,49,0.8979591836734694,0.7777233037173732,0.9660282950160443,-0.0020408163265306367,0.10204081632653061,1.1228329580858623,0.16554426034007405,14.347281268733234,
