horizon_hours,steps,lead_hours,fold,tau,method,group,n,coverage,coverage_lo,coverage_hi,coverage_gap,sla_violation_rate,mean_allocation_ratio,overprovision_ratio,cost,error,operator
1.5,1,1.65,1,0.8,mondrian,baseline,50,0.84,0.7088736934048894,0.9282992328167138,0.039999999999999925,0.16,1.1512111817606911,0.30976119310852335,54.06636925659179,,robi
1.5,1,1.65,1,0.8,mondrian,elevated_risk,15,0.8,0.519108866193147,0.9566879948941633,0.0,0.2,1.076572358328203,0.269109781312264,101.19946014404294,,robi
1.5,1,1.65,1,0.8,aci,ALL,65,0.8307692307692308,0.7173438415040521,0.9123739451185258,0.03076923076923077,0.16923076923076924,1.1458540744060184,0.3300768855137054,64.94731049992487,,robi
1.5,1,1.65,1,0.8,aci,baseline,50,0.84,0.7088736934048894,0.9282992328167138,0.039999999999999925,0.16,1.1554074329911164,0.32382945401238394,53.714333630371094,,robi
1.5,1,1.65,1,0.8,aci,elevated_risk,15,0.8,0.519108866193147,0.9566879948941633,0.0,0.2,1.1161555901088653,0.3519428957683301,102.39056673177082,,robi
1.5,1,1.65,1,0.9,marginal,ALL,65,0.8923076923076924,0.7906184007420958,0.9555913430791529,-0.007692307692307665,0.1076923076923077,1.2437101533757469,0.41115544932923503,56.196286207932694,,robi
1.5,1,1.65,1,0.9,marginal,baseline,50,0.92,0.8076572164040372,0.9777720363450703,0.020000000000000018,0.08,1.263721625618356,0.4129738462943312,48.09814674682617,,robi
1.5,1,1.65,1,0.9,marginal,elevated_risk,15,0.8,0.519108866193147,0.9566879948941633,-0.09999999999999998,0.2,1.1815005766215476,0.4041849276296999,83.1900844116211,,robi
1.5,1,1.65,1,0.9,adaptive,ALL,65,0.8923076923076924,0.7906184007420958,0.9555913430791529,-0.007692307692307665,0.1076923076923077,1.2299092881158609,0.38831545144125124,39.29211353681029,,robi
1.5,1,1.65,1,0.9,adaptive,baseline,50,0.92,0.8076572164040372,0.9777720363450703,0.020000000000000018,0.08,1.2544047127334705,0.40553658627358224,39.328641251491966,,robi
1.5,1,1.65,1,0.9,adaptive,elevated_risk,15,0.8,0.519108866193147,0.9566879948941633,-0.09999999999999998,0.2,1.1537604681089422,0.32230110125064937,39.17035448787134,,robi
1.5,1,1.65,1,0.9,mondrian,ALL,65,0.8923076923076924,0.7906184007420958,0.9555913430791529,-0.007692307692307665,0.1076923076923077,1.2437101533757469,0.41115544932923503,56.196286207932694,,robi
1.5,1,1.65,1,0.9,mondrian,baseline,50,0.92,0.8076572164040372,0.9777720363450703,0.020000000000000018,0.08,1.263721625618356,0.4129738462943312,48.09814674682617,,robi
1.5,1,1.65,1,0.9,mondrian,elevated_risk,15,0.8,0.519108866193147,0.9566879948941633,-0.09999999999999998,0.2,1.1815005766215476,0.4041849276296999,83.1900844116211,,robi
1.5,1,1.65,1,0.9,aci,ALL,65,0.9230769230769231,0.8295437095110751,0.974551532980957,0.023076923076923106,0.07692307692307693,1.3070269954598692,0.4974841275791771,58.48787114070012,,robi
1.5,1,1.65,1,0.9,aci,baseline,50,0.96,0.8628623743960326,0.9951185665738356,0.05999999999999994,0.04,1.2993723484474868,0.446025145121456,45.11967501220703,,robi
1.5,1,1.65,1,0.9,aci,elevated_risk,15,0.8,0.519108866193147,0.9566879948941633,-0.09999999999999998,0.2,1.330822963346188,0.7033200574100613,103.04852490234374,,robi
1.5,1,1.65,1,0.95,marginal,ALL,65,0.9230769230769231,0.8295437095110751,0.974551532980957,-0.026923076923076827,0.07692307692307693,1.3063375442262404,0.47153688801425425,55.416130821814896,,robi
1.5,1,1.65,1,0.95,marginal,baseline,50,0.96,0.8628623743960326,0.9951185665738356,0.010000000000000009,0.04,1.3273933677955658,0.4692644968960212,50.14149644165038,,robi
